price_paid,sold_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,year,month,day,address,full_address,epc_rating,sqm,council_tax_band,crime_rate,lat,lng,bank_rate,inflation_rate,2_year_95%_LTV,2_year_90%_LTV,2_year_75%_LTV,2_year_60%_LTV,2_year_85%_LTV,regional_employment,regional_gdp,train_station_distance_miles,train_station_name,shopping_mall_distance_miles,shopping_mall_name,leisure_distance_miles,leisure_name,gym_distance_miles,gym_name,park_distance_miles,park_name,proximity_to_london_miles,primary_school_distance_miles,primary_school_name,secondary_school_distance_miles,secondary_school_name,bedrooms,bathrooms,extra_features
675000.0,2024-02-02,N8 7NE,Terrace,N,Freehold,,65,BEECHWOOD ROAD,CROUCH END,LONDON,HARINGEY,GREATER LONDON,A,2024.0,2.0,2.0,65 BEECHWOOD ROAD,"65, Beechwood Road, London, Greater London N8 BNE",E,98.0,D,33.8,51.58950249999999,-0.1249171,5.25,4.0,5.73,5.26,4.76,4.62,4.99,,,0.37,Hornsey,0.47,"High Road, Wood Green",0.3,Park Road Pools & Fitness,0.08,Johanna Green Health & Fitness,0.16,Priory Park,3.54,0.09,Campsbourne School and Extended Services,0.21,Greig City Academy,2.0,1.0,Freehold HouseSeparate fitted kitchenFantastic living spaceMature rear gardenSought after locationLocated between the parksClose to local schoolsEPC rating E
2000000.0,2022-06-24,N8 7HL,Semi-Detached,N,Freehold,,45,REDSTON ROAD,,LONDON,HARINGEY,GREATER LONDON,A,2022.0,6.0,24.0,45 REDSTON ROAD,"45, Redston Road, London, Greater London N8 RHL",D,202.0,F,43.38,51.5888228,-0.1319176,1.25,9.4,3.48,3.15,2.87,2.87,2.95,78.0,4523.0,0.51,Alexandra Palace,0.65,The Mall Wood Green,0.24,Park Road Pools & Fitness,0.26,PureGym London Muswell Hill - Upgrade Complete!,0.21,Alexandra Park & Palace,3.5,0.23,Muswell Hill Primary School,0.32,Highgate Wood School,4.0,2.0,Semi detached houseArchitecturally designedGreat entertaining spaceContemporary kitchenFour double bedroomsPrivate drivewayGenerous garden & terraceClose to local schools
505000.0,2022-10-28,E2 7AG,Flat,N,Leasehold,,34,MULLET GARDENS,,LONDON,TOWER HAMLETS,GREATER LONDON,A,2022.0,10.0,28.0,34 MULLET GARDENS,"34, Mullet Gardens, London, Greater London E2 MAG",C,96.0,B,46.03,51.5297733,-0.0651168999999999,2.25,11.1,6.42,6.2,5.99,5.94,6.17,72.8,36556.0,0.24,Cambridge Heath,0.52,Spitalfields Market,0.44,Whitechapel Sports Centre,0.13,BFT Hackney,0.07,Ion Square Gardens,2.16,0.18,Sebright Primary School,0.18,Haggerston School,,,
895500.0,2022-04-11,N12 9PB,Detached,N,Freehold,,42,FRIARY ROAD,,LONDON,BARNET,GREATER LONDON,A,2022.0,4.0,11.0,42 FRIARY ROAD,"42, Friary Road, London, Greater London N12 FPB",D,261.0,F,33.6,51.61873749999999,-0.1670921,1.0,9.0,2.95,2.58,2.35,2.25,2.46,70.9,9633.0,0.67,New Southgate,0.72,Friern Bridge Retail Park,1.32,Southgate Leisure Centre,0.28,Onyx Fitness Ltd,0.13,Friary Park,4.84,0.34,Oakleigh School,0.25,Wren Academy Finchley,3.0,2.0,Three bedroomsTwo reception roomsBathroomSeparate W.C.Large gardenLean-toGarage
400000.0,2024-05-31,N12 9LX,Flat,N,Leasehold,FLAT 1,SHERWOOD COURT,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,2024.0,5.0,31.0,FLAT 1 SHERWOOD COURT FRIERN PARK,"Flat 1, Sherwood Court, Friern Park, London, Greater London N12 1LX",D,62.03,C,51.88,51.6157507,-0.1649121,5.25,4.0,6.06,5.67,5.19,5.01,5.31,,,0.59,New Southgate,0.62,Friern Bridge Retail Park,1.34,Southgate Leisure Centre,0.11,I_GYM,0.14,Friary Park,4.71,0.28,Summerside Primary School,0.14,Wren Academy Finchley,2.0,1.0,Two double bedrooms Large private garden Ground floor Modern interior Excellent local schools Chain free Excellent transport linksEPC rating D
450000.0,2023-08-04,N8 7NU,street),N,Freehold,,90B,HIGH STREET,,LONDON,HARINGEY,GREATER LONDON,A,2023.0,8.0,4.0,90B HIGH STREET,"90B, High Street, London, Greater London N8 HNU",D,154.0,C,34.56,51.5875534,-0.1172021,5.25,6.7,6.93,6.57,6.18,6.21,6.35,74.9,,0.14,Hornsey,0.36,The Mall Wood Green,0.39,Park Road Pools & Fitness,0.11,Trinity Fit,0.04,Hornsey Garden of Remembrance,3.48,0.12,St Mary's CE Primary School,0.03,Greig City Academy,,,2 car spacesOverall gross internal area 1010 sq ft
296000.0,2024-02-16,SE22 8GA,Flat,N,Leasehold,12,"DUKES COURT, 516",LORDSHIP LANE,,LONDON,SOUTHWARK,GREATER LONDON,A,2024.0,2.0,16.0,"12 DUKES COURT, 516 LORDSHIP LANE","12, Dukes Court, 516, Lordship Lane, London, Greater London Se22 DGA",C,78.0,C,66.75,51.4437461,-0.0693462,5.25,4.0,5.73,5.26,4.76,4.62,4.99,,,0.47,Forest Hill,1.25,The Aylesham Centre,0.49,Forest Hill Pools,0.42,Energie Fitness Gym Forest Hill,0.02,Bryon Court Green,3.29,0.27,Horniman Primary School,0.65,Kingsdale Foundation School,,,
25000.0,2022-03-28,SE22 8JS,Flat,N,Leasehold,,"GARAGE AT, 463A",LORDSHIP LANE,,LONDON,SOUTHWARK,GREATER LONDON,B,2022.0,3.0,28.0,"GARAGE AT, 463A LORDSHIP LANE","Garage At, 463A, Lordship Lane, London, Greater London Se22 AJS",C,279.0,C,66.75,51.4466259,-0.0716569,0.75,7.0,2.8,2.38,2.14,2.01,2.22,75.2,21740.0,0.55,North Dulwich,1.13,The Aylesham Centre,0.6,Dulwich Leisure Centre,0.54,Energie Fitness Gym Forest Hill,0.07,Campbell Court Green,3.15,0.19,Goodrich Community Primary School,0.72,Kingsdale Foundation School,,,
300000.0,2022-11-23,SE22 8GB,Flat,N,Leasehold,18,"GLOUCESTER COURT, 516",LORDSHIP LANE,,LONDON,SOUTHWARK,GREATER LONDON,A,2022.0,11.0,23.0,"18 GLOUCESTER COURT, 516 LORDSHIP LANE","18, Gloucester Court, 516, Lordship Lane, London, Greater London Se22 GGB",C,91.0,B,47.34,51.4439104,-0.0689507,3.0,10.7,6.59,6.28,5.98,5.82,6.11,75.2,21740.0,0.46,Forest Hill,1.71,Lewisham Shopping Centre,0.49,Forest Hill Pools,0.42,Energie Fitness Gym Forest Hill,0.02,Bryon Court Green,3.29,0.25,Horniman Primary School,0.66,Kingsdale Foundation School,,,
885000.0,2024-03-19,SE1 1AP,Flat,N,Leasehold,FLAT 55,"BRANDON HOUSE, 10",HILARY MEWS,,LONDON,SOUTHWARK,GREATER LONDON,A,2024.0,3.0,19.0,"FLAT 55 BRANDON HOUSE, 10 HILARY MEWS","Flat 55, Brandon House, 10, Hilary Mews, London, Greater London Se1 5AP",B,149.0,E,1035.0,51.5016638,-0.093757,5.25,4.0,5.83,5.39,4.96,4.8,5.16,,,0.26,London Bridge,0.18,Borough Yards,0.3,LSBU Active Sports Centre,0.09,PureGym London Borough,0.02,Little Dorrit Park,1.2,0.04,"St Joseph's Catholic Primary School, The Borough",,,,,
1400000.0,2022-06-24,SE1 2BB,Flat,N,Leasehold,,21,NEW CONCORDIA WHARF,,LONDON,SOUTHWARK,GREATER LONDON,A,2022.0,6.0,24.0,21 NEW CONCORDIA WHARF,"21, New Concordia Wharf, London, Greater London Se1 NBB",B,267.0,D,110.25,51.50190389999999,-0.0710531,1.25,9.4,3.48,3.15,2.87,2.87,2.95,75.2,21740.0,0.38,London Bridge,0.37,Hay's Galleria,0.56,Seven Islands Leisure Centre,0.1,The Circle Gym and Spa,0.15,Hermitage Riverside Memorial Garden,1.79,0.12,St Joseph's R C Primary School,0.61,Wapping High School,,,
575000.0,2023-06-30,SE22 8JH,Flat,N,Leasehold,,343A,LORDSHIP LANE,,LONDON,SOUTHWARK,GREATER LONDON,A,2023.0,6.0,30.0,343A LORDSHIP LANE,"343A, Lordship Lane, London, Greater London Se22 LJH",D,168.0,B,41.66,51.4512022,-0.0759688999999999,5.0,10.1,6.28,5.75,5.49,5.47,5.59,76.5,,0.35,North Dulwich,0.95,The Aylesham Centre,0.37,JAGS Sports Club,0.12,Ankor Pilates,0.25,Dulwich Park,2.92,0.1,Heber Primary School,0.8,Heron Academy,,,
795000.0,2024-03-11,N12 9NE,House,N,Freehold,,46,BRAMBER ROAD,,LONDON,BARNET,GREATER LONDON,A,2024.0,3.0,11.0,46 BRAMBER ROAD,"46, Bramber Road, London, Greater London N12 BNE",D,163.0,F,51.88,51.6130803,-0.165298,5.25,4.0,5.83,5.39,4.96,4.8,5.16,,,0.6,New Southgate,0.6,Friern Bridge Retail Park,1.42,Southgate Leisure Centre,0.31,PureGym London North Finchley,0.25,Friary Park,4.6,0.17,Summerside Primary School,0.05,Wren Academy Finchley,5.0,,Entrance HallBathroom/ WCFront Reception/ Bedroom Six with bathroom en-suiteTwo further reception roomsFitted KitchenLandingFive Double BedroomsTwo Further BathroomsGardensOff Street Parking for Two Cars
668686.0,2023-09-13,N8 7QB,Flat,N,Leasehold,FLAT 2,71,HIGH STREET,,LONDON,HARINGEY,GREATER LONDON,A,2023.0,9.0,13.0,FLAT 2 71 HIGH STREET,"Flat 2, 71, High Street, London, Greater London N8 2QB",D,113.0,D,34.56,51.5880273,-0.1164752,5.25,6.7,6.75,6.37,5.91,5.93,6.14,74.9,,0.14,Hornsey,0.34,The Mall Wood Green,0.41,Park Road Pools & Fitness,0.12,Trinity Fit,0.02,Hornsey Garden of Remembrance,3.51,0.14,St Mary's CE Primary School,0.05,Greig City Academy,,,
142500.0,2022-04-29,N12 9PJ,Semi-Detached,N,Freehold,,96A,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,B,2022.0,4.0,29.0,96A TORRINGTON PARK,"96A, Torrington Park, London, Greater London N12 TPJ",D,172.0,D,96.3,51.6174286,-0.1673471,1.0,9.0,2.95,2.58,2.35,2.25,2.46,70.9,9633.0,0.67,New Southgate,0.7,Friern Bridge Retail Park,1.35,Southgate Leisure Centre,0.18,FitBeMe,0.14,Friary Park,4.79,0.33,Northside Primary School,0.19,Wren Academy Finchley,3.0,1.0,
7500000.0,2022-09-30,E2 6QG,,N,,,25,TEMPLE DWELLINGS,,LONDON,TOWER HAMLETS,GREATER LONDON,B,2022.0,9.0,30.0,25 TEMPLE DWELLINGS,"25, Temple Dwellings, London, Greater London E2 TQG",C,51.0,B,100.56,51.5298899,-0.0602099,2.25,9.9,4.67,4.48,4.17,4.21,4.37,72.8,36556.0,0.13,Cambridge Heath,0.61,Spitalfields Market,0.43,Whitechapel Sports Centre,0.13,Fightzone London,0.02,Streetscape (Bethnal Green),2.28,0.11,Elizabeth Selby Infant School,0.3,Haggerston School,,,
210000.0,2022-09-08,SE1 1JX,,N,,GROUND FLOOR,218 - 220,BOROUGH HIGH STREET,,LONDON,SOUTHWARK,GREATER LONDON,B,2022.0,9.0,8.0,GROUND FLOOR 218 - 220 BOROUGH HIGH STREET,"Ground Floor, 218 - 220, Borough High Street, London, Greater London Se1 FJX",C,83.0,C,1035.0,51.50105,-0.0941717,2.25,9.9,4.67,4.48,4.17,4.21,4.37,75.2,21740.0,0.29,London Bridge,0.21,Borough Yards,0.39,The Castle Centre,0.09,PureGym London Borough,0.05,Little Dorrit Park,1.19,0.06,Charles Dickens Primary School,1.57,Southbank International School Westminster - Conway Street,,,
2000000.0,2023-09-27,SW11 4PS,House,N,Freehold,,4,KERSLEY MEWS,,LONDON,WANDSWORTH,GREATER LONDON,A,2023.0,9.0,27.0,4 KERSLEY MEWS,"4, Kersley Mews, London, Greater London Sw11 KPS",D,187.06,G,41.12,51.4733428,-0.1646035,5.25,6.7,6.75,6.37,5.91,5.93,6.14,83.9,,0.43,Clapham Junction,0.43,Shopstop @ Clapham Junction,0.1,Latchmere Leisure Centre,0.1,Latchmere Leisure Centre,0.06,Battersea Park,1.63,0.18,"Sacred Heart RC Primary School, Battersea",0.74,Emanuel School,3.0,4.0,Victorian Mews House3 Double BedroomsRoof Terrace1875 Square FeetSuperb Battersea Park LocationMedia Room & Bar
825000.0,2023-01-12,SW11 4PQ,Apartment,N,Leasehold,FLAT 69,ALBANY MANSIONS,ALBERT BRIDGE ROAD,BATTERSEA,LONDON,WANDSWORTH,GREATER LONDON,A,2023.0,1.0,12.0,FLAT 69 ALBANY MANSIONS ALBERT BRIDGE ROAD,"Flat 69, Albany Mansions, Albert Bridge Road, London, Greater London Sw11 6PQ",D,107.0,E,49.97,51.4788548,-0.1657217,3.5,10.1,6.02,5.66,5.14,5.01,5.26,83.9,,0.48,Imperial Wharf,0.36,King's Road Curve,0.33,Latchmere Leisure Centre,0.1,StarsGym,0.19,Albert Bridge Gardens,1.44,0.18,Westbridge Academy,0.95,Hurlingham Academy,2.0,2.0,Two double bedroomsTwo bathroomsReception roomKitchen/dining roomViews over Battersea ParkMoments from Albert BridgeEPC Rating = D
500000.0,2024-03-26,N12 9PJ,Flat,N,Leasehold,FLAT 3,"SALVIN COURT, 96",TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,2024.0,3.0,26.0,"FLAT 3 SALVIN COURT, 96 TORRINGTON PARK","Flat 3, Salvin Court, 96, Torrington Park, London, Greater London N12 3PJ",D,172.0,E,96.3,51.6174286,-0.1673471,5.25,4.0,5.83,5.39,4.96,4.8,5.16,,,0.67,New Southgate,0.7,Friern Bridge Retail Park,1.35,Southgate Leisure Centre,0.18,FitBeMe,0.14,Friary Park,4.79,0.33,Northside Primary School,0.19,Wren Academy Finchley,,,
690000.0,2023-09-22,SW11 4HP,Flat,N,Leasehold,FLAT 25A,CYRIL MANSIONS,PRINCE OF WALES DRIVE,,LONDON,WANDSWORTH,GREATER LONDON,A,2023.0,9.0,22.0,FLAT 25A CYRIL MANSIONS PRINCE OF WALES DRIVE,"Flat 25A, Cyril Mansions, Prince Of Wales Drive, London, Greater London Sw11 2HP",D,157.0,E,189.2,51.4747648,-0.1606584,5.25,6.7,6.75,6.37,5.91,5.93,6.14,83.9,,0.37,Battersea Park,0.53,Shopstop @ Clapham Junction,0.18,Latchmere Leisure Centre,0.12,My Gym Battersea,0.05,Park Mansions,1.53,0.12,Chesterton Primary School,0.84,Emanuel School,3.0,2.0,
455000.0,2023-07-06,E14 9HQ,Flat,N,Leasehold,FLAT 2208,3,PAN PENINSULA SQUARE,,LONDON,TOWER HAMLETS,GREATER LONDON,A,2023.0,7.0,6.0,FLAT 2208 3 PAN PENINSULA SQUARE,"Flat 2208, 3, Pan Peninsula Square, London, Greater London E14 2HQ",B,110.0,E,881.5,51.4998027,-0.0173417,5.25,6.8,6.88,6.49,6.22,6.22,6.35,66.2,,0.28,Canary Wharf,0.14,Jubilee Place,0.49,Poplar Baths Leisure Centre and Gym,0.05,F45 Training Canary Wharf Millharbour,0.15,Jubilee Park,3.23,0.05,River House Montessori School,0.56,George Green's School,,,
217500.0,2022-03-31,SW11 4GJ,Flat,N,Leasehold,APARTMENT 47,"MALVERN HOUSE, 2",PALMER ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,2022.0,3.0,31.0,"APARTMENT 47 MALVERN HOUSE, 2 PALMER ROAD","Apartment 47, Malvern House, 2, Palmer Road, London, Greater London Sw11 4GJ",B,97.0,E,138.6,51.47914549999999,-0.1458936,0.75,7.0,2.8,2.38,2.14,2.01,2.22,89.2,7716.0,0.1,Battersea Park,0.13,Battersea Power Station,0.59,Latchmere Leisure Centre,0.04,The Gym Group London Battersea,0.12,Rosery Gardens,1.24,0.1,Newton Preparatory School,0.44,Pimlico Academy,,,
385000.0,2022-03-01,E14 9JG,Flat,N,Leasehold,FLAT 322,"DENISON HOUSE, 20",LANTERNS WAY,,LONDON,TOWER HAMLETS,GREATER LONDON,A,2022.0,3.0,1.0,"FLAT 322 DENISON HOUSE, 20 LANTERNS WAY","Flat 322, Denison House, 20, Lanterns Way, London, Greater London E14 3JG",B,109.0,D,26.12,51.4978613,-0.0205957,0.75,7.0,2.8,2.38,2.14,2.01,2.22,72.8,36556.0,0.32,Mudchute,0.23,Jubilee Place,0.08,Tiller Leisure Centre,0.05,Sigma Gym,0.14,Isle of Dogs Memorial Garden,3.15,0.08,River House Montessori School,0.54,George Green's School,,,
2350000.0,2023-08-01,SW11 4GJ,Flat,Y,Leasehold,,2A,PALMER ROAD,,LONDON,WANDSWORTH,GREATER LONDON,B,2023.0,8.0,1.0,2A PALMER ROAD,"2A, Palmer Road, London, Greater London Sw11 PGJ",B,97.0,D,138.6,51.47914549999999,-0.1458936,5.25,6.7,6.93,6.57,6.18,6.21,6.35,83.9,,0.1,Battersea Park,0.13,Battersea Power Station,0.42,Dolphin Square Sports Centre,0.04,The Gym Group London Battersea,0.05,Prince of Wales Garden,1.24,0.1,Newton Preparatory School,0.44,Pimlico Academy,,,
360000.0,2022-05-31,E14 9JA,Flat,N,Leasehold,FLAT 905,"ONTARIO TOWER, 4",FAIRMONT AVENUE,,LONDON,TOWER HAMLETS,GREATER LONDON,A,2022.0,5.0,31.0,"FLAT 905 ONTARIO TOWER, 4 FAIRMONT AVENUE","Flat 905, Ontario Tower, 4, Fairmont Avenue, London, Greater London E14 9JA",C,107.0,E,65.3,51.5069806,-0.004709,1.0,9.1,3.2,2.85,2.63,2.55,2.72,72.8,36556.0,0.37,Canary Wharf,0.25,Outlet Shopping at The O2,0.3,Poplar Baths Leisure Centre and Gym,0.13,F45 Blackwall,0.19,Jamestown Way Waterfront Park,3.55,0.18,Woolmore Primary School,0.39,Langdon Park School,,,
560000.0,2023-06-23,E14 9HN,Flat,N,Leasehold,FLAT 503,3,PAN PENINSULA SQUARE,,LONDON,TOWER HAMLETS,GREATER LONDON,A,2023.0,6.0,23.0,FLAT 503 3 PAN PENINSULA SQUARE,"Flat 503, 3, Pan Peninsula Square, London, Greater London E14 5HN",B,66.0,G,881.5,51.4998027,-0.0173417,5.0,10.1,6.28,5.75,5.49,5.47,5.59,66.2,,0.28,Canary Wharf,0.14,Jubilee Place,0.19,Tiller Leisure Centre,0.05,F45 Training Canary Wharf Millharbour,0.1,South Quay Walk,3.23,0.05,River House Montessori School,0.56,George Green's School,,,
2800000.0,2022-06-30,N8 8HY,Terraced,N,Freehold,,6,CLIFTON ROAD,,LONDON,HARINGEY,GREATER LONDON,A,2022.0,6.0,30.0,6 CLIFTON ROAD,"6, Clifton Road, London, Greater London N8 CHY",C,299.0,G,61.03,51.5778676,-0.1283833,1.25,9.4,3.48,3.15,2.87,2.87,2.95,78.0,4523.0,0.41,Crouch Hill,0.88,The Mall Wood Green,0.24,Park Road Pools & Fitness,0.09,Coolhurst Tennis & Squash Club,0.22,Crouch Hill Park,3.03,0.11,Coleridge Primary School,0.19,Highgate Wood School,6.0,2.0,"Highgate peripheryExtended six-bedroom, period linked terraced family homePrivate and tranquil south-west facing gardenGround floor boasts two interconnecting receptions and kitchen/dinerTree lined turning on the Highgate peripheryStanding height cellar, utility area, guest w.c. Benefits: Feature fireplaces, ornate cornicing, ample storage and an impressive grand staircase and entrance hallway   Close proximity of the areas' finest schools, both state and private, including Coleridge, Channing and Highgate schools  En-route to Highgate underground station   Short stroll to the heart of Crouch End   "
400000.0,2022-06-15,E2 8BE,Maisonette,N,Leasehold,FLAT 6,JAMES ANDERSON COURT,KINGSLAND ROAD,,LONDON,HACKNEY,GREATER LONDON,A,2022.0,6.0,15.0,FLAT 6 JAMES ANDERSON COURT KINGSLAND ROAD,"Flat 6, James Anderson Court, Kingsland Road, London, Greater London E2 6BE",D,105.0,B,145.5,51.5330624,-0.0775505,1.25,9.4,3.48,3.15,2.87,2.87,2.95,73.2,11577.0,0.09,Hoxton,0.63,Broadgate Circle,0.18,Britannia Leisure Centre,0.33,Nuffield Health Shoreditch Fitness & Wellbeing Gym,0.08,Apples & Pears Hoxton Garden,1.94,0.08,Randal Cremer Primary School,0.19,Haggerston School,2.0,1.0,Two double bedroomsOne bathroomPrivate rear gardenMaisonetteOne WCLeaseholdGreat location
475000.0,2022-08-31,SE1 2JW,Apartment,N,Leasehold,FLAT 305,THE CIRCLE,QUEEN ELIZABETH STREET,,LONDON,SOUTHWARK,GREATER LONDON,A,2022.0,8.0,31.0,FLAT 305 THE CIRCLE QUEEN ELIZABETH STREET,"Flat 305, The Circle, Queen Elizabeth Street, London, Greater London Se1 3JW",C,69.0,E,87.8,51.5016554,-0.0739886,1.75,9.9,4.14,3.93,3.6,3.51,3.69,75.2,21740.0,0.31,London Bridge,0.3,Hay's Galleria,0.63,Seven Islands Leisure Centre,0.02,The Circle Gym and Spa,0.13,St. John's Churchyard,1.72,0.09,Tower Bridge Primary School,1.42,Deptford Green School,1.0,1.0,"One Bedroom ApartmentOwn BalconySeparate KitchenLift Serviced24 Hour Concierge
Resident's Discounted Gymnasium, Swimming Pool & Spa
Minutes from London Bridge QuarterAllocated Parking Space"
520000.0,2022-05-24,SE1 2BL,Flat,N,Leasehold,FLAT 23,DOMBEY HOUSE,WOLSELEY STREET,,LONDON,SOUTHWARK,GREATER LONDON,B,2022.0,5.0,24.0,FLAT 23 DOMBEY HOUSE WOLSELEY STREET,"Flat 23, Dombey House, Wolseley Street, London, Greater London Se1 2BL",C,105.0,C,86.0,51.5003761,-0.0700225999999999,1.0,9.1,3.2,2.85,2.63,2.55,2.72,75.2,21740.0,0.41,Wapping,0.42,Hay's Galleria,0.51,Seven Islands Leisure Centre,0.13,The Circle Gym and Spa,0.27,Potters Fields Park,1.83,0.05,St Joseph's R C Primary School,0.66,Wapping High School,2.0,1.0,Two Double BedroomExcellent ConditionLight And AiryRiverside LocationLong LeaseCommunal Bike Storage
810000.0,2023-05-26,N13 4BE,Semi-Detached,N,Freehold,,113,BOURNE HILL,,LONDON,ENFIELD,GREATER LONDON,A,2023.0,5.0,26.0,113 BOURNE HILL,"113, Bourne Hill, London, Greater London N13 BBE",C,170.0,F,43.22,51.627696,-0.1149914,4.5,10.1,5.67,5.08,4.72,4.69,4.92,67.9,,0.42,Palmers Green,1.04,Friern Bridge Retail Park,0.38,Southgate Leisure Centre,0.36,Feel Good Fitness N14,0.11,Grovelands Park,5.2,0.35,Walker Primary School,0.29,Palmers Green High School,4.0,1.0,Chain freePotential to extend (STPP)Close to both under & over ground stationsTwo reception roomsOff street parkingFour bedroomsEdwardian semi detached
440000.0,2023-03-31,N12 9ST,Flat,N,Leasehold,,12A,FAIRFIELD CLOSE,,LONDON,BARNET,GREATER LONDON,A,2023.0,3.0,31.0,12A FAIRFIELD CLOSE,"12A, Fairfield Close, London, Greater London N12 FST",C,72.0,D,96.3,51.6176658,-0.1744879,4.25,10.1,5.77,5.23,4.74,4.57,4.98,67.8,,0.85,New Southgate,0.88,Friern Bridge Retail Park,1.51,Southgate Leisure Centre,0.08,Onyx Fitness Ltd,0.33,Friary Park,4.83,0.12,Sacks Morasha Jewish Primary School,0.28,Wren Academy Finchley,1.0,1.0,Share of Freehold Term 999 years from 21/09/2020Entrance Lobby AreaLoungeFitted Kitchen with Access to GardenDouble BedroomBathroom/WCEntryphoneCommunal GardensOff-Street parkingShare of Freehold
333000.0,2023-02-17,N12 9PP,Flat,N,Leasehold,,17,BEECH LAWNS,,LONDON,BARNET,GREATER LONDON,A,2023.0,2.0,17.0,17 BEECH LAWNS,"17, Beech Lawns, London, Greater London N12 BPP",D,60.0,C,96.3,51.6166606,-0.1705704,4.0,10.1,5.86,5.35,4.79,4.71,5.03,67.8,,0.74,New Southgate,1.83,Sentinel Square Shopping Centre,1.44,Southgate Leisure Centre,0.14,FitBeMe,0.24,Friary Park,4.77,0.13,Sacks Morasha Jewish Primary School,0.18,Wren Academy Finchley,2.0,1.0,LoungeKitchenTwo bedroomsBathroomDouble glazed throughoutHot water included in rentFully furnishedGated allocated parkingAvailable nowCouncil tax band C
327000.0,2023-12-18,N8 8HJ,Flat,N,Leasehold,FLAT 2,34,CROUCH HALL ROAD,,LONDON,HARINGEY,GREATER LONDON,A,2023.0,12.0,18.0,FLAT 2 34 CROUCH HALL ROAD,"Flat 2, 34, Crouch Hall Road, London, Greater London N8 2HJ",E,318.0,B,61.03,51.5791808,-0.1272757,5.25,3.9,6.18,5.69,5.03,4.89,5.38,74.9,,0.43,Crouch Hill,0.81,The Mall Wood Green,0.2,Park Road Pools & Fitness,0.08,3Tribes: Hot Yoga|Boutique Fitness|,0.25,Philosopher's Garden Picnic Area,3.09,0.15,Coleridge Primary School,0.18,Highgate Wood School,,,
310000.0,2022-08-31,N8 7RF,Flat,N,Leasehold,74,EMERSON APARTMENTS,CHADWELL LANE,,LONDON,HARINGEY,GREATER LONDON,A,2022.0,8.0,31.0,74 EMERSON APARTMENTS CHADWELL LANE,"74, Emerson Apartments, Chadwell Lane, London, Greater London N8 ERF",C,70.0,C,87.6,51.5897927,-0.1155361,1.75,9.9,4.14,3.93,3.6,3.51,3.69,78.0,4523.0,0.17,Hornsey,0.26,The Mall Wood Green,0.48,Park Road Pools & Fitness,0.16,FitnasticUK,0.09,Hornsey Garden of Remembrance,3.58,0.17,Campsbourne School and Extended Services,0.13,Greig City Academy,,,
2250000.0,2022-11-25,E2 8GT,Flat,Y,Leasehold,FLAT 45,THE WATERSON BUILDING,LONG STREET,,LONDON,HACKNEY,GREATER LONDON,A,2022.0,11.0,25.0,FLAT 45 THE WATERSON BUILDING LONG STREET,"Flat 45, The Waterson Building, Long Street, London, Greater London E2 4GT",B,154.0,E,605.5,51.5290994,-0.0766218,3.0,10.7,6.59,6.28,5.98,5.82,6.11,73.2,11577.0,0.1,Hoxton,0.4,Spitalfields Market,0.32,Britannia Leisure Centre,0.04,Labs Fitness,0.03,Fairchild's Garden,1.87,0.11,"St Monica's Roman Catholic Primary School, Hackney",0.2,Haggerston School,,,
795000.0,2023-05-15,E2 8AG,Flat,N,Leasehold,FLAT 3,99,KINGSLAND ROAD,,LONDON,HACKNEY,GREATER LONDON,A,2023.0,5.0,15.0,FLAT 3 99 KINGSLAND ROAD,"Flat 3, 99, Kingsland Road, London, Greater London E2 3AG",C,108.0,E,605.5,51.5302653,-0.0775242,4.5,10.1,5.67,5.08,4.72,4.69,4.92,81.5,,0.07,Hoxton,0.45,Spitalfields Market,0.27,Britannia Leisure Centre,0.02,New City Fitness,0.09,Fairchild's Garden,1.88,0.15,Randal Cremer Primary School,0.2,Haggerston School,,,
300000.0,2022-06-20,N8 7RW,Flat,N,Leasehold,5,HUDSON APARTMENTS,CHADWELL LANE,,LONDON,HARINGEY,GREATER LONDON,A,2022.0,6.0,20.0,5 HUDSON APARTMENTS CHADWELL LANE,"5, Hudson Apartments, Chadwell Lane, London, Greater London N8 HRW",C,70.0,C,87.6,51.5904235,-0.116174,1.25,9.4,3.48,3.15,2.87,2.87,2.95,78.0,4523.0,0.2,Hornsey,0.25,The Mall Wood Green,0.48,Park Road Pools & Fitness,0.19,FitnasticUK,0.25,Wood Green Common,3.61,0.15,Campsbourne School and Extended Services,0.14,Greig City Academy,,,
692500.0,2024-06-13,N8 8AX,Flat,N,Leasehold,FLAT 4,18,CRESCENT ROAD,HORNSEY,LONDON,HARINGEY,GREATER LONDON,A,2024.0,6.0,13.0,FLAT 4 18 CRESCENT ROAD,"Flat 4, 18, Crescent Road, London, Greater London N8 4AX",C,230.0,E,46.88,51.5763669,-0.127882,5.25,4.0,6.08,5.66,5.16,5.0,5.3,,,0.36,Crouch Hill,0.92,The Mall Wood Green,0.31,Park Road Pools & Fitness,0.08,3Tribes: Spin|Bootcamp|Barre|Reformer,0.16,Crouch Hill Park,2.97,0.06,Coleridge Primary School,0.25,Highgate Wood School,,,
